Category,Parent,Name,Geo,"Sub Category",Country,"Location Id",Results
geographic,Thailand,"Pak Thong Chai",narrow,city,Thailand,2237503,-1
geographic,Thailand,"Pak Chom",narrow,city,Thailand,2237443,-1
geographic,Laos,Pak-Lay,narrow,city,Laos,2101976,-1
geographic,Thailand,"Pak Phanang",narrow,city,Thailand,2237654,-1
geographic,Thailand,"Pak Tho",narrow,city,Thailand,2237753,-1
geographic,Thailand,"Bueng Kan Province",hybrid,province,Thailand,2098311,2
geographic,Thailand,"Bueng Kan City",narrow,city,Thailand,2237356,2
geographic,Thailand,"Bueng Sam Phan",narrow,city,Thailand,2237177,-1
geographic,Thailand,"Bueng Bun",narrow,city,Thailand,2237561,-1
geographic,Thailand,"Bueng Samakkhi",narrow,city,Thailand,2237125,-1
geographic,Thailand,"Bueng Na Rang",narrow,city,Thailand,2237187,-1
geographic,"New York","Long Island",hybrid,region,"United States",1501343,130
geographic,California,"Long Beach",narrow,city,"United States",32648,58
geographic,"New Jersey","Long Beach Island",hybrid,island,"United States",2268309,18
geographic,Thailand,"Si Sawat",narrow,city,Thailand,2237739,2
geographic,Thailand,"Si Racha",narrow,city,Thailand,1602205,13
geographic,Thailand,"Si Maha Phot",narrow,city,Thailand,2238680,1
geographic,Thailand,"Si Chiang Mai",narrow,city,Thailand,2237524,-1
geographic,China,"Si County",narrow,city,China,1586188,3
geographic,Thailand,"Si Thep",narrow,city,Thailand,2237183,-1
geographic,Thailand,"Si Samrong",narrow,city,Thailand,2237229,1
geographic,Thailand,"Si Prachan",narrow,city,Thailand,2237238,-1
geographic,Thailand,"Si Satchanalai",narrow,city,Thailand,2237230,-1
geographic,Thailand,"Chang Khlan",narrow,city,Thailand,2706522,-1
geographic,Thailand,"Bang Khla",narrow,city,Thailand,2237249,-1
geographic,Thailand,"Chiang Rai Province",hybrid,province,Thailand,1396421,135
geographic,Thailand,"Railay Beach",narrow,city,Thailand,1597036,11
geographic,Thailand,"Chiang Rai",narrow,city,Thailand,297920,107
geographic,Washington,"Mount Rainier National Park",narrow,nationalpark,"United States",143044,-1
geographic,England,Rainham,narrow,city,"United Kingdom",2052502,2
geographic,England,Rainhill,narrow,city,"United Kingdom",1727850,1
geographic,Mauritius,"Anse La Raie",narrow,city,,488100,3
geographic,England,Rainham,narrow,city,"United Kingdom",503915,-1
geographic,"French Polynesia",Raiatea,narrow,island,"French Polynesia",309691,-1
geographic,Thailand,"Pho Thong",narrow,city,Thailand,2237113,-1
geographic,Thailand,"Pho Sai",narrow,city,Thailand,2237610,-1
geographic,Thailand,"Pho Prathap Chang",narrow,city,Thailand,2237189,-1
geographic,Thailand,"Pho Thale",narrow,city,Thailand,2237190,-1
geographic,Thailand,"Pho Si Suwan",narrow,city,Thailand,2237570,-1
geographic,Thailand,"Pho Chai",narrow,city,Thailand,2237536,-1
geographic,Japan,Takayama,narrow,city,Japan,298113,39
geographic,Japan,Takamatsu,narrow,city,Japan,298232,50
geographic,Thailand,"Takua Thung District",narrow,district,Thailand,2237679,4
geographic,Thailand,"Maha Sarakham City",narrow,city,Thailand,2237464,3
geographic,Thailand,"Thai Mueang",narrow,city,Thailand,2237680,2
geographic,Thailand,"Si Maha Phot",narrow,city,Thailand,2238680,1
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Si Maha Phot",narrow,city,Thailand,664864,-1
geographic,Thailand,"Phanom Sarakham",narrow,city,Thailand,2237253,-1
geographic,Thailand,"Maha Rat",narrow,city,Thailand,2238740,-1
geographic,Thailand,"Maha Chana Chai",narrow,city,Thailand,2237454,-1
geographic,Thailand,"Si Mueang Mai",narrow,city,Thailand,2237613,-1
geographic,Italy,"Cortina d'Ampezzo",narrow,city,Italy,194745,52
geographic,"Sri Lanka",Dambulla,narrow,city,"Sri Lanka",304133,10
geographic,India,"Daman and Diu",narrow,territory,India,297599,28
geographic,Syria,Damascus,narrow,city,Syria,294011,74
geographic,Virginia,Damascus,narrow,city,"United States",57658,5
geographic,"Saudi Arabia",Dammam,narrow,city,"Saudi Arabia",298547,22
geographic,Thailand,"Damnoen Saduak",narrow,city,Thailand,303902,2
geographic,Maine,Damariscotta,narrow,city,"United States",40586,-1
geographic,"North Carolina","Fontana Dam",narrow,city,"United States",49140,-1
geographic,Thailand,"Phon Phisai",narrow,city,Thailand,2237519,-1
geographic,Thailand,"Uthumphon Phisai",narrow,city,Thailand,2237577,-1
geographic,Thailand,"Banphot Phisai",narrow,city,Thailand,2237153,-1
geographic,Thailand,"Phayakkhaphum Phisai",narrow,city,Thailand,2237467,-1
geographic,Thailand,"So Phisai",narrow,city,Thailand,2237360,-1
geographic,Thailand,"Chiang Mai Province",hybrid,province,Thailand,1308496,387
geographic,Thailand,"Chiang Mai",narrow,city,Thailand,293917,333
geographic,Thailand,"Chiang Rai Province",hybrid,province,Thailand,1396421,135
geographic,Thailand,"Chiang Rai",narrow,city,Thailand,297920,107
geographic,Thailand,"Chiang Saen",narrow,city,Thailand,317131,7
geographic,Thailand,"Chiang Dao",narrow,city,Thailand,1216713,1
geographic,Thailand,"Chiang Khong",narrow,city,Thailand,1015984,4
geographic,Thailand,"Chiang Khan",narrow,city,Thailand,2044822,-1
geographic,Thailand,"Chiang Kham",narrow,city,Thailand,2238686,-1
geographic,Thailand,"Na Chom Thian",narrow,city,Thailand,2005201,-1
geographic,Spain,"Na Macaret",narrow,city,Spain,1590007,-1
geographic,Thailand,"Na Di",narrow,city,Thailand,2238683,-1
geographic,Thailand,"Na Klang",narrow,city,Thailand,2237513,-1
geographic,Thailand,"Na Yai Am",narrow,city,Thailand,2237263,-1
geographic,Thailand,"Na Noi",narrow,city,Thailand,2237338,-1
geographic,Thailand,"Na Haeo",narrow,city,Thailand,2237441,-1
geographic,Thailand,"Na Dun",narrow,city,Thailand,2237466,-1
geographic,Thailand,"Na Pho",narrow,city,Thailand,2237370,-1
geographic,Thailand,"Phon Phisai",narrow,city,Thailand,2237519,-1
geographic,Thailand,"Kosum Phisai",narrow,city,Thailand,1152714,-1
geographic,Thailand,"Uthumphon Phisai",narrow,city,Thailand,2237577,-1
geographic,Thailand,"Banphot Phisai",narrow,city,Thailand,2237153,-1
geographic,Thailand,"So Phisai",narrow,city,Thailand,2237360,-1
geographic,Thailand,"Pathum Thani Province",hybrid,province,Thailand,2098559,8
geographic,Thailand,"Pathum Thani",narrow,city,Thailand,297929,6
geographic,Thailand,"Pathum Rat",narrow,city,Thailand,2237534,-1
geographic,Thailand,"Pathum Ratchawongsa",narrow,city,Thailand,2238708,-1
geographic,Thailand,Bangkok,narrow,city,Thailand,293916,756
geographic,Thailand,"Na Chom Thian",narrow,city,Thailand,2005201,-1
geographic,Spain,"Na Macaret",narrow,city,Spain,1590007,-1
geographic,Thailand,"Na Di",narrow,city,Thailand,2238683,-1
geographic,Thailand,"Na Klang",narrow,city,Thailand,2237513,-1
geographic,Thailand,"Na Yai Am",narrow,city,Thailand,2237263,-1
geographic,Thailand,"Na Noi",narrow,city,Thailand,2237338,-1
geographic,Thailand,"Na Haeo",narrow,city,Thailand,2237441,-1
geographic,Thailand,"Na Pho",narrow,city,Thailand,2237370,-1
geographic,Thailand,"Na Yia",narrow,city,Thailand,2237606,-1
geographic,China,"Yang County",narrow,city,China,1795773,3
geographic,Thailand,"Yang Talat",narrow,city,Thailand,2237412,-1
geographic,Thailand,"Yang Chum Noi",narrow,city,Thailand,2237579,-1
geographic,Thailand,"Yang City",narrow,city,Thailand,2237498,-1
geographic,Thailand,"Nai Yang",narrow,city,Thailand,1215773,5
geographic,Thailand,"Tha Yang",narrow,city,Thailand,1841246,4
geographic,Thailand,"Huai Yang",narrow,city,Thailand,4090545,-1
geographic,Thailand,"Tha Song Yang",narrow,city,Thailand,2237761,-1
geographic,Thailand,"Wang Yang",narrow,city,Thailand,2237485,-1
geographic,Iraq,Kut,narrow,city,Iraq,659519,-1
geographic,Thailand,"Kut Bak",narrow,city,Thailand,2237550,-1
geographic,Thailand,"Kut Chap",narrow,city,Thailand,2237622,-1
geographic,Thailand,"Kut Chum",narrow,city,Thailand,2237451,-1
geographic,Thailand,"Kut Khaopun",narrow,city,Thailand,2237601,-1
geographic,Utah,"Wasatch Range",hybrid,region,"United States",659486,215
geographic,Myanmar,"Yangon (Rangoon)",narrow,city,Myanmar,294191,91
geographic,Maldives,"Rangali Island",narrow,island,,298325,-1
geographic,Thailand,"Ko Kut",narrow,island,Thailand,1152744,14
geographic,Thailand,"Chom Thong",narrow,city,Thailand,790337,-1
geographic,"Czech Republic",Chomutov,narrow,city,"Czech Republic",274690,6
geographic,Thailand,"Na Chom Thian",narrow,city,Thailand,2005201,-1
geographic,Zambia,Choma,narrow,city,Zambia,664465,-1
geographic,France,"La Chomette",narrow,city,France,1200270,-1
geographic,France,Chomerac,narrow,city,France,319734,-1
geographic,Thailand,"Pak Chom",narrow,city,Thailand,2237443,-1
geographic,Thailand,"Chom Bueng",narrow,city,Thailand,2237752,-1
geographic,France,Chomelix,narrow,city,France,3915441,-1
geographic,Thailand,"Roi Et",narrow,city,Thailand,1152723,4
geographic,France,Bois-le-Roi,narrow,city,France,1934144,-1
geographic,France,Nogent-le-Roi,narrow,municipality,France,3175250,-1
geographic,France,Neuvy-le-Roi,narrow,city,France,6950022,-1
geographic,France,Seine-et-Marne,narrow,department,France,1816325,185
geographic,Africa,Ethiopia,broad,country,,293790,-1
geographic,France,Ille-et-Vilaine,narrow,department,France,1775057,266
geographic,France,Saone-et-Loire,narrow,department,France,2462567,-1
geographic,France,"Maine et Loire",narrow,department,France,1063646,-1
geographic,Thailand,"Kaset Sombun",narrow,city,Thailand,2237386,-1
geographic,Thailand,"Pathum Ratchawongsa",narrow,city,Thailand,2238708,-1
geographic,Thailand,"Pathum Thani Province",hybrid,province,Thailand,2098559,8
geographic,Thailand,"Pathum Thani",narrow,city,Thailand,297929,6
geographic,Florida,"Boca Raton",narrow,city,"United States",34088,26
geographic,Malaysia,"Tanah Rata",narrow,city,Malaysia,1497917,11
geographic,Thailand,"Nakhon Ratchasima Province",hybrid,province,Thailand,2098196,87
geographic,Spain,"Cala Ratjada",narrow,city,Spain,580283,59
geographic,"New Mexico",Raton,narrow,city,"United States",47169,-1
geographic,Thailand,"Ratchaburi Province",hybrid,province,Thailand,2098641,11
geographic,Thailand,"Pran Buri",narrow,city,Thailand,667502,15
geographic,Thailand,"Buriram Province",hybrid,province,Thailand,2098319,11
geographic,Thailand,Buriram,narrow,city,Thailand,668418,10
geographic,Washington,Burien,narrow,city,"United States",58375,-1
geographic,Thailand,"Suphan Buri Province",hybrid,province,Thailand,2099228,3
geographic,Thailand,"Lop Buri",narrow,city,Thailand,303912,7
geographic,Thailand,"Suphan Buri",narrow,city,Thailand,303922,3
geographic,Colombia,Buritaca,narrow,city,Colombia,2627106,1
geographic,Thailand,"Prachin Buri Province",hybrid,province,Thailand,2098630,6
geographic,Thailand,Phanom,narrow,municipality,Thailand,2237714,2
geographic,Thailand,"Phanom Sarakham",narrow,city,Thailand,2237253,-1
geographic,Thailand,"Phanom Thuan",narrow,city,Thailand,2237737,-1
geographic,Thailand,"Phanom Dong Rak",narrow,city,Thailand,2237587,-1
geographic,Thailand,"Nakhon Phanom Province",hybrid,province,Thailand,2098411,4
geographic,Thailand,"Nakhon Phanom",narrow,city,Thailand,1489274,3
geographic,Thailand,"That Phanom",narrow,city,Thailand,2237484,1
geographic,Thailand,"That Phanom",narrow,city,Thailand,2355859,-1
geographic,Thailand,"Khao Phanom",narrow,city,Thailand,2237642,-1
geographic,Thailand,"Phon Phisai",narrow,city,Thailand,2237519,-1
geographic,Thailand,Phon,narrow,city,Thailand,2237427,-1
geographic,Laos,"Phon Hong",narrow,city,Laos,6772494,-1
geographic,Thailand,"Phon Sawan",narrow,city,Thailand,2237480,-1
geographic,Thailand,"Phon Charoen",narrow,city,Thailand,2237358,-1
geographic,Thailand,"Phon Sai",narrow,city,Thailand,2237537,-1
geographic,Thailand,"Phon Na Kaeo",narrow,city,Thailand,2237554,-1
geographic,Thailand,"Ang Thong",narrow,city,Thailand,1905502,7
geographic,Thailand,"Khao Thong",narrow,city,Thailand,3923920,1
geographic,Thailand,"Khok Pho Chai",narrow,city,Thailand,2237419,-1
geographic,Thailand,"Pho Thong",narrow,city,Thailand,2237113,-1
geographic,Thailand,"Pho Sai",narrow,city,Thailand,2237610,-1
geographic,Thailand,"Pho Prathap Chang",narrow,city,Thailand,2237189,-1
geographic,Thailand,"Pho Thale",narrow,city,Thailand,2237190,-1
geographic,Thailand,"Pho Tak",narrow,city,Thailand,2237518,-1
geographic,Thailand,"Pho Si Suwan",narrow,city,Thailand,2237570,-1
geographic,India,Chail,narrow,city,India,777777,10
geographic,Thailand,"Chaiyaphum Province",hybrid,province,Thailand,2098330,6
geographic,Thailand,"Nong Thale",narrow,city,Thailand,3175953,13
geographic,Thailand,"Nong Khai Province",hybrid,province,Thailand,2098436,14
geographic,Thailand,"Nong Khai",narrow,city,Thailand,303915,14
geographic,Laos,"Nong Khiaw",narrow,city,Laos,1520128,-1
geographic,Thailand,"Nong Bua Lamphu Province",hybrid,province,Thailand,2154412,-1
geographic,Thailand,"Nong Sung",narrow,city,Thailand,2237474,-1
geographic,Thailand,"Nong Kae",narrow,city,Thailand,6375760,-1
geographic,Thailand,"Nong Prue",narrow,city,Thailand,2237736,1
geographic,Thailand,"Nong Pla Lai",narrow,city,Thailand,3526318,-1
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Si Mueang Mai",narrow,city,Thailand,2237613,-1
geographic,Thailand,"Suang City",narrow,city,Thailand,2237532,-1
geographic,Thailand,"Phon Phisai",narrow,city,Thailand,2237519,-1
geographic,Thailand,Phon,narrow,city,Thailand,2237427,-1
geographic,Laos,"Phon Hong",narrow,city,Laos,6772494,-1
geographic,Thailand,"Phon Thong",narrow,city,Thailand,2237538,-1
geographic,Thailand,"Phon Sawan",narrow,city,Thailand,2237480,-1
geographic,Thailand,"Phon Charoen",narrow,city,Thailand,2237358,-1
geographic,Thailand,"Phon Na Kaeo",narrow,city,Thailand,2237554,-1
geographic,Jamaica,"Saint James Parish",narrow,county,Caribbean,3468398,63
geographic,Jamaica,"Saint Ann Parish",hybrid,region,Caribbean,3458460,57
geographic,Syria,at-Tibni,narrow,city,Syria,1877625,-1
geographic,Syria,"Qal'at al Hisn",narrow,city,Syria,1957197,-1
geographic,England,"St Margaret's at Cliffe",narrow,city,"United Kingdom",658248,2
geographic,France,Samatan,narrow,city,France,1080528,1
geographic,England,"St Nicholas-at-Wade",narrow,city,"United Kingdom",3463152,-1
geographic,England,"Watton at Stone",narrow,city,"United Kingdom",3337117,-1
geographic,Thailand,"Non Sa-at",narrow,city,Thailand,2237625,-1
geographic,Jordan,"Petra - Wadi Musa",narrow,city,Jordan,318895,36
geographic,Jordan,"Wadi Rum",narrow,nationalpark,Jordan,303973,3
geographic,"New York","Wading River",narrow,city,"United States",48786,2
geographic,Fiji,"Wadigi Island",narrow,island,Fiji,308264,1
geographic,Egypt,"Wadi El Natrun",narrow,city,Egypt,3689534,-1
geographic,Sudan,"Wadi Halfa",narrow,city,Sudan,2024584,-1
geographic,Thailand,"Sop Moei",narrow,city,Thailand,2237335,-1
geographic,Libya,"Wadi Al Hayat District",narrow,district,Libya,2625340,-1
geographic,Chad,"Wadi Fira Region",narrow,region,Chad,3657419,-1
geographic,Thailand,"Si Sawat",narrow,city,Thailand,2237739,2
geographic,Thailand,"Si Racha",narrow,city,Thailand,1602205,13
geographic,Thailand,"Si Maha Phot",narrow,city,Thailand,2238680,1
geographic,Thailand,"Si Chiang Mai",narrow,city,Thailand,2237524,-1
geographic,China,"Si County",narrow,city,China,1586188,3
geographic,Thailand,"Si Thep",narrow,city,Thailand,2237183,-1
geographic,Thailand,"Si Samrong",narrow,city,Thailand,2237229,1
geographic,Thailand,"Si Prachan",narrow,city,Thailand,2237238,-1
geographic,Thailand,"Si Satchanalai",narrow,city,Thailand,2237230,-1
geographic,Thailand,"Chiang Mai Province",hybrid,province,Thailand,1308496,387
geographic,Thailand,"Chiang Mai",narrow,city,Thailand,293917,333
geographic,Thailand,"Chiang Rai Province",hybrid,province,Thailand,1396421,135
geographic,Thailand,"Chiang Rai",narrow,city,Thailand,297920,107
geographic,Thailand,"Chiang Saen",narrow,city,Thailand,317131,7
geographic,Thailand,"Chiang Dao",narrow,city,Thailand,1216713,1
geographic,Thailand,"Chiang Khong",narrow,city,Thailand,1015984,4
geographic,Thailand,"Chiang Khan",narrow,city,Thailand,2044822,-1
geographic,Thailand,"Chiang Kham",narrow,city,Thailand,2238686,-1
geographic,Thailand,"Nong Hi",narrow,city,Thailand,2237533,-1
geographic,Thailand,"Nong Thale",narrow,city,Thailand,3175953,13
geographic,Thailand,"Nong Khai Province",hybrid,province,Thailand,2098436,14
geographic,Thailand,"Nong Khai",narrow,city,Thailand,303915,14
geographic,Laos,"Nong Khiaw",narrow,city,Laos,1520128,-1
geographic,Thailand,"Nong Bua Lamphu Province",hybrid,province,Thailand,2154412,-1
geographic,Thailand,"Nong Sung",narrow,city,Thailand,2237474,-1
geographic,Thailand,"Nong Kae",narrow,city,Thailand,6375760,-1
geographic,Thailand,"Nong Prue",narrow,city,Thailand,2237736,1
geographic,Thailand,"Thung Chang",narrow,city,Thailand,2237345,1
geographic,Thailand,"Thung Song",narrow,city,Thailand,2237662,-1
geographic,Thailand,"Thung Yao",narrow,city,Thailand,3326174,-1
geographic,Thailand,"Thung Tako",narrow,city,Thailand,2237641,-1
geographic,Thailand,"Thung Wa",narrow,city,Thailand,2237690,-1
geographic,Thailand,"Thung Yai",narrow,city,Thailand,2237663,-1
geographic,Thailand,"Thung Hua Chang",narrow,city,Thailand,2237330,-1
geographic,Thailand,"Thung Saliam",narrow,city,Thailand,2237231,-1
geographic,Thailand,"Thung Fon",narrow,city,Thailand,2237633,-1
geographic,Thailand,"Kalasin Province",hybrid,province,Thailand,2098284,3
geographic,Thailand,Kalasin,narrow,city,Thailand,1152742,3
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Si Mueang Mai",narrow,city,Thailand,2237613,-1
geographic,Thailand,"Na Chom Thian",narrow,city,Thailand,2005201,-1
geographic,Spain,"Na Macaret",narrow,city,Spain,1590007,-1
geographic,Thailand,"Na Di",narrow,city,Thailand,2238683,-1
geographic,Thailand,"Na Klang",narrow,city,Thailand,2237513,-1
geographic,Thailand,"Na Yai Am",narrow,city,Thailand,2237263,-1
geographic,Thailand,"Na Noi",narrow,city,Thailand,2237338,-1
geographic,Thailand,"Na Haeo",narrow,city,Thailand,2237441,-1
geographic,Thailand,"Na Dun",narrow,city,Thailand,2237466,-1
geographic,Thailand,"Na Pho",narrow,city,Thailand,2237370,-1
geographic,China,"Rong County",narrow,city,China,1806671,8
geographic,China,"Rong County",narrow,city,China,1795729,4
geographic,China,"Rong'an County",narrow,city,China,1855051,5
geographic,Thailand,"Rong Kwang",narrow,city,Thailand,2237350,-1
geographic,Norway,Rong,narrow,city,Norway,3459177,-1
geographic,Cambodia,"Koh Rong",narrow,island,Cambodia,1808558,-1
geographic,Cambodia,"Koh Rong Samloem",narrow,island,Cambodia,2054864,2
geographic,Laos,"Khammouane Province",hybrid,province,Laos,3650257,8
geographic,Laos,"Muang Khammouan",narrow,city,Laos,811040,8
geographic,Thailand,"Khao Lak",narrow,city,Thailand,297914,60
geographic,Thailand,"Khao Sok National Park",narrow,nationalpark,Thailand,1657011,6
geographic,Thailand,"Khao Yai National Park",narrow,nationalpark,Thailand,3218970,9
geographic,Thailand,"Khao Thong",narrow,city,Thailand,3923920,1
geographic,Thailand,"Khao Kho",narrow,city,Thailand,673836,4
geographic,Thailand,"Khao Tao",narrow,city,Thailand,3987893,-1
geographic,Thailand,"Khao Yoi",narrow,city,Thailand,2237746,-1
geographic,Thailand,"Khao Chamao",narrow,city,Thailand,2237274,-1
geographic,Thailand,"Khao Khitchakut National Park",narrow,nationalpark,Thailand,1747452,-1
geographic,China,"Yang County",narrow,city,China,1795773,3
geographic,Thailand,"Yang Chum Noi",narrow,city,Thailand,2237579,-1
geographic,Thailand,"Yang City",narrow,city,Thailand,2237498,-1
geographic,Thailand,"Yang Sisurat",narrow,city,Thailand,2237469,-1
geographic,Thailand,"Nai Yang",narrow,city,Thailand,1215773,5
geographic,Thailand,"Talat Yai",narrow,city,Thailand,2315818,3
geographic,Thailand,"Tha Yang",narrow,city,Thailand,1841246,4
geographic,England,Talaton,narrow,city,"United Kingdom",1832911,-1
geographic,Thailand,"Huai Yang",narrow,city,Thailand,4090545,-1
geographic,China,Huai'an,narrow,city,China,1017015,142
geographic,Thailand,"Huai Yang",narrow,city,Thailand,4090545,-1
geographic,Thailand,"Huai Yot",narrow,city,Thailand,2237720,-1
geographic,Thailand,"Huai Rat",narrow,city,Thailand,2237364,-1
geographic,China,"Huai'an County",narrow,city,China,1813842,-1
geographic,Thailand,"Huai Khot",narrow,city,Thailand,2237241,-1
geographic,Thailand,"Huai Thalaeng",narrow,city,Thailand,2237491,-1
geographic,Thailand,"Huai Phueng",narrow,city,Thailand,2237398,-1
geographic,Thailand,"Huai Krachao",narrow,city,Thailand,2237734,-1
geographic,Thailand,"Kham Sakaesaeng",narrow,city,Thailand,2237493,-1
geographic,Vietnam,"Kham Duc",narrow,city,Vietnam,6555047,-1
geographic,Thailand,"Kham Khuean Kaeo",narrow,city,Thailand,2237452,-1
geographic,Thailand,"Kham Ta Kla",narrow,city,Thailand,2237547,-1
geographic,Thailand,"Kham Thale So",narrow,city,Thailand,2237494,-1
geographic,Laos,"Muang Khammouan",narrow,city,Laos,811040,8
geographic,Thailand,"Muang Tak",narrow,city,Thailand,668419,13
geographic,Laos,"Muang Ngoi Neua",narrow,city,Laos,1732900,-1
geographic,Laos,"Muang Xay",narrow,city,Laos,775864,1
geographic,Thailand,"Tha Yang",narrow,city,Thailand,1841246,4
geographic,Thailand,"Tha Mai",narrow,city,Thailand,2237265,-1
geographic,Thailand,"Tha Muang",narrow,city,Thailand,2237741,-1
geographic,Thailand,"Tha Sala",narrow,city,Thailand,2237660,-1
geographic,Thailand,"Tha Tum",narrow,city,Thailand,2237595,1
geographic,Thailand,"Tha Bo",narrow,city,Thailand,2237525,-1
geographic,Thailand,"Tha Wang Pha",narrow,city,Thailand,2237344,-1
geographic,Thailand,"Tha Maka",narrow,city,Thailand,2237740,-1
geographic,Thailand,"Tha Uthen",narrow,city,Thailand,2237483,-1
geographic,Thailand,"Nong Thale",narrow,city,Thailand,3175953,13
geographic,Thailand,"Nong Khai Province",hybrid,province,Thailand,2098436,14
geographic,Thailand,"Nong Khai",narrow,city,Thailand,303915,14
geographic,Laos,"Nong Khiaw",narrow,city,Laos,1520128,-1
geographic,Thailand,"Nong Bua Lamphu Province",hybrid,province,Thailand,2154412,-1
geographic,Thailand,"Nong Sung",narrow,city,Thailand,2237474,-1
geographic,Thailand,"Nong Kae",narrow,city,Thailand,6375760,-1
geographic,Thailand,"Nong Prue",narrow,city,Thailand,2237736,1
geographic,Thailand,"Nong Pla Lai",narrow,city,Thailand,3526318,-1
geographic,Thailand,"Si Somdet",narrow,city,Thailand,2237540,-1
geographic,China,Huai'an,narrow,city,China,1017015,142
geographic,Thailand,"Huai Yang",narrow,city,Thailand,4090545,-1
geographic,Thailand,"Huai Yot",narrow,city,Thailand,2237720,-1
geographic,Thailand,"Huai Rat",narrow,city,Thailand,2237364,-1
geographic,China,"Huai'an County",narrow,city,China,1813842,-1
geographic,Thailand,"Huai Khot",narrow,city,Thailand,2237241,-1
geographic,Thailand,"Huai Thalaeng",narrow,city,Thailand,2237491,-1
geographic,Thailand,"Huai Mek",narrow,city,Thailand,2237397,-1
geographic,Thailand,"Huai Krachao",narrow,city,Thailand,2237734,-1
geographic,Thailand,"Sam Roi Yot",narrow,city,Thailand,2543854,9
geographic,Thailand,"Sam Phran",narrow,city,Thailand,1810159,1
geographic,India,Sam,narrow,city,India,1918377,-1
geographic,Vietnam,"Sam Son",narrow,city,Vietnam,2440584,3
geographic,Laos,"Sam Neua",narrow,city,Laos,2269393,-1
geographic,Thailand,"Sam Ngao",narrow,city,Thailand,2237760,-1
geographic,Texas,"Sam Rayburn",narrow,city,"United States",56607,-1
geographic,Thailand,"Sam Chuk",narrow,city,Thailand,2237237,-1
geographic,Thailand,"Sam Khok",narrow,city,Thailand,2237175,-1
geographic,Thailand,"Na Chom Thian",narrow,city,Thailand,2005201,-1
geographic,Spain,"Na Macaret",narrow,city,Spain,1590007,-1
geographic,Thailand,"Na Di",narrow,city,Thailand,2238683,-1
geographic,Thailand,"Na Klang",narrow,city,Thailand,2237513,-1
geographic,Thailand,"Na Yai Am",narrow,city,Thailand,2237263,-1
geographic,Thailand,"Na Noi",narrow,city,Thailand,2237338,-1
geographic,Thailand,"Na Haeo",narrow,city,Thailand,2237441,-1
geographic,Thailand,"Na Dun",narrow,city,Thailand,2237466,-1
geographic,Thailand,"Na Pho",narrow,city,Thailand,2237370,-1
geographic,Laos,"Don Det",narrow,city,Laos,1082249,-1
geographic,Thailand,"Don Kaeo",narrow,city,Thailand,3814839,1
geographic,Laos,"Don Khone",narrow,city,Laos,1510725,-1
geographic,Laos,"Don Khong",narrow,island,Laos,2036990,1
geographic,Thailand,"Don Sak",narrow,city,Thailand,2237710,-1
geographic,Spain,"Don Benito",narrow,city,Spain,1064382,1
geographic,Laos,"Don Kho",narrow,island,Laos,727818,1
geographic,Thailand,"Don Tum",narrow,city,Thailand,2237149,-1
geographic,Thailand,"Don Chedi",narrow,city,Thailand,2237235,-1
geographic,Thailand,"Khong Chiam",narrow,city,Thailand,2093545,1
geographic,Thailand,Khong,narrow,city,Thailand,2237496,-1
geographic,Thailand,"Chiang Khong",narrow,city,Thailand,1015984,4
geographic,India,Chail,narrow,city,India,777777,10
geographic,Thailand,"Chaiyaphum Province",hybrid,province,Thailand,2098330,6
geographic,France,Chaintre,narrow,city,France,661458,3
geographic,Thailand,Chaiyaphum,narrow,city,Thailand,1137633,6
geographic,Thailand,"Chainat Province",hybrid,province,Thailand,2098328,2
geographic,Laos,"Don Khong",narrow,island,Laos,2036990,1
geographic,Thailand,"Sakon Nakhon",narrow,city,Thailand,982707,7
geographic,Thailand,"Nakhon Ratchasima Province",hybrid,province,Thailand,2098196,87
geographic,Thailand,"Nakhon Si Thammarat Province",hybrid,province,Thailand,2098421,35
geographic,Thailand,"Nakhon Ratchasima",narrow,city,Thailand,469414,37
geographic,Thailand,"Nakhon Pathom Province",hybrid,province,Thailand,2098409,8
geographic,Thailand,"Nakhon Pathom",narrow,city,Thailand,303914,6
geographic,Thailand,"Nakhon Phanom Province",hybrid,province,Thailand,2098411,4
geographic,Thailand,"Thai Mueang",narrow,city,Thailand,2237680,2
geographic,Thailand,"Nakhon Phanom",narrow,city,Thailand,1489274,3
geographic,Iraq,Kut,narrow,city,Iraq,659519,-1
geographic,Thailand,"Kut Chap",narrow,city,Thailand,2237622,-1
geographic,Thailand,"Kut Chum",narrow,city,Thailand,2237451,-1
geographic,Thailand,"Kut Khaopun",narrow,city,Thailand,2237601,-1
geographic,Thailand,"Kut Rang",narrow,city,Thailand,2237463,-1
geographic,California,Bakersfield,narrow,city,"United States",32037,57
geographic,Azerbaijan,Baku,narrow,city,Azerbaijan,293934,89
geographic,Thailand,"Ko Kut",narrow,island,Thailand,1152744,14
geographic,Oregon,"Baker City",narrow,city,"United States",51757,-1
geographic,Thailand,"Phatthana Nikhom",narrow,city,Thailand,2237141,-1
geographic,Thailand,"Khiri Rat Nikhom",narrow,city,Thailand,2237713,-1
geographic,Thailand,"Nikhom Kham Soi",narrow,city,Thailand,2237473,-1
